timestamp,symbol,side,quantity,price,fee,realized_pnl,intent_id,fill_id
2024-08-13T18:00:00+00:00,BTC/USDT,BUY,0.001641,61198.163790,0.100426186779390,0,63d29aff-bc74-42f7-88cb-4493292d3916,dd09b2cd-0e9d-4e86-ba69-02c29fa19aba
2024-08-14T22:00:00+00:00,BTC/USDT,SELL,0.001641,58884.113215,0.096628829785815,-3.994412010140205,9e599b21-74ec-47bf-bd4f-6c2548c391db,2bc8ca89-7575-44a1-9eeb-21eac93e0f15
2024-08-17T10:00:00+00:00,BTC/USDT,BUY,0.001691,59356.013175,0.100371018278925,0,cf76640f-3ec2-4d3d-84a1-cdfd45523d0c,94b47f66-2a71-4a56-ab90-d2a9920a8f5d
2024-08-19T04:00:00+00:00,BTC/USDT,SELL,0.001691,58707.481575,0.099274351343325,-1.296312305222250,4d0a05a5-b355-4351-8cde-579b0eb162a5,ecd24564-cdb8-4f66-b6c7-e30321d49867
2024-08-20T02:00:00+00:00,BTC/USDT,BUY,0.001659,60476.263020,0.100330120350180,0,53c042ef-932b-4b0a-938e-54e5e4c8a13e,0d7e0c0e-b75a-4b5d-ae83-3ba30732080e
2024-08-27T11:00:00+00:00,BTC/USDT,SELL,0.001659,62300.893970,0.103357183096230,2.823375442603590,ff6b82c8-86a0-48c0-a278-221c928b8103,e4768421-e2dd-4fa4-9abe-8a5b6fdff504
2024-09-03T11:00:00+00:00,BTC/USDT,BUY,0.001698,59108.479470,0.100366198140060,0,ddab1243-e2c6-4f76-b725-b6bbabe56727,c1f45cf1-932b-4c42-b78c-5df29b0d2e8b
2024-09-03T14:00:00+00:00,BTC/USDT,SELL,0.001698,58369.790505,0.099111904277490,-1.453771964987550,db49ffee-aae6-4c4a-bd7f-92b72559b015,3a67a2ad-0c0c-44bc-a94f-07c726b4250f
2024-09-09T18:00:00+00:00,BTC/USDT,BUY,0.001775,56542.25700,0.10036250617500,0,abc9f4c9-34bf-4083-968a-4f2e77f134f5,fe9ffbd9-cb21-4d24-bc00-89c0d2515807
2024-09-16T13:00:00+00:00,BTC/USDT,SELL,0.001775,58498.726005,0.103835238658875,3.268534739041125,fc6a336e-03d6-42c6-8812-0e010a088d00,c1f641e9-dd68-4ed2-9c2b-26a7c09e727b
2024-09-17T15:00:00+00:00,BTC/USDT,BUY,0.001665,60296.122995,0.100393044786675,0,552dc28a-59a2-406f-93bc-a241da89bcab,a3d05b57-ac33-4add-92db-418e00e263b5
